text	label
@勘探院小水桶	0
不要谦虚	0
居然还有我们抚顺?	0
参照这个标准，天津离降级不远了	0
以后是不是得分宇宙级城市	0
闽浙厉害	1
纯按城区人口分的	0
印象中没去过故宫的。天安门长城都是小学时候学校组织去的。只对北京动物园感兴趣。长大了都去近郊基本上玩遍了那会的郊区景点。	1
全程都在盯着牙	0
是不是只有北京人爱说“您”称呼对方？	1
妈爷子，您猜怎么着，老baby，盖了帽了	0
……那些话体面点正经人家老北京人真不这么说，到底怎么给传成这样，这是过去南城混子的口气	1
不说脏话，很难证明自己是百京人	1
北京人都挺懒的…我也懒	1
车是京A还是B，我没摇到号呢太真实了	0
哈哈哈哈哈真实	0
被几个丑吃播给弄的印象标签	0
哈哈哈外地同学带孩子来北京，都超级向往天安门啊什么的，北京小孩没专门去过，路过也无感	1
北京话小时候经常说现在不多了。比如：我不喜欢这衣服、真够切的；不穿、太掖囊了；我们老师特别烦、张妈似的；哎呦瞧那抠抠索索的样；你可真够轴的	0
30多年 从没爬过长城  春游秋游 凡是长城 我就不报名 嫌累  几个同学在家玩一天游戏机	0
我靠，突然想起来我有十几年没去长城了	0
我同事最不喜欢去故宫长城，因为亲戚太多了，每年最少7、8趟	0
好多景点儿都是小学春游秋游去的 包括升国旗 也都是学校组织的 自己不会去	0
哈哈哈哈哈，太真实了	0
北京话只是声调规律和普通话一样，把舌头捋直控制住不卷  可以上下左右转向但是一定不能卷  就是北京话，儿化音也是这么来的	0
太扯了！我儿子从小学到大学，班里就没两个能说“北京话”的，基本都是新移民了	1
北京的郊区县基本都是52-58这几年划进北京的，到现在也无非60年，两辈人。虽说也是110，但是和传统老北京确实还不一样，每个郊区也都有自己的方言，豆汁就更甭说了。	1
想证明是北京人有多难真的难	1
我去哪都能让人听出来，因为我吞吐音特严重	0
哈哈哈哈哈 地道	0
相当真实	0
给沏壶高哒，还得喊上那么一嗓子~	0
@小白兔和小灰兔都是小兔兔 哈哈哈	0
AUV我去过长城，可我不是北京人	0
是挺难的	0
拿出身份证 给他看前三位	0
这个鲨鱼有点可爱	0
@____Desire	0
有人说：你长得也不像北京人啊。我说：您怎么能以貌取人	1
除了不爱喝豆汁这点 完全就是我了	0
我们成人式去的居庸关，升旗仪式和在天安门参观也是学校组织， 我妈说小时候带我去过很多次故宫，但我太小没有印象了，前几年有展览和大天灯那一年大年29去故宫参观，人多到展览都没看完，在里面差点被挤死	0
哈哈哈哈哈	0
太真实了	0
真给北京人长脸	1
漫才？	0
哈哈哈哈小鲨鱼好可爱	0
哈哈哈哈哈哈哈哈哈	0
好可怜的小鲨鱼	0
喜欢去故宫、颐和园，没有外地亲戚，所以没有带着别人逛北京的困扰。疫情前每年都要去几次颐和园，站在昆明湖边心情无比宁静和开阔。长城倒是真没去过。	1
是真的没去过长城	0
哈哈哈	0
笑死我了	0
认知差异	0
这个有点扯	0
还真是绝了	0
哈哈哈哈	0
他不是鲨鱼吗？怎么是北京人？	1
哈哈哈哈哈，太真实了	0
北京人为啥要证明自己，新北京人算么	1
长城那个太真了，我大学时候一起出去玩玩，有两个北京同学就是故宫长城都没去过	0
长城是有娃以后带娃去的	0
没有Y	0
逗死我了 “那句长城我没去”过太真实了 我身边所有北京同学 没一个去过长城	0
没啥推荐的最传神	0
哈哈哈哈哈 还真是	0
哈哈哈	0
哈哈哈哈哈 我也没去过长城  没看过升旗 不爱喝豆汁 没摇到号	0
只有出租车才是京B	0
哈哈一般本地的就是这样，景点没去过，没啥可推荐的	0
北京有哪些推荐的景点？没什么推荐的，在家躺着最舒服…	1
没去过故宫天安门的北京人不多吧，小时候少先队入队就是组织登城楼	0
劳驾师傅……问路问事的固定句式	0
嗝…捏了两根丈母娘炒的咸菜丝	0
真的是一毛一样，为了孩子才第一次去了故宫长城	0
还真是这么回事	0
哈哈哈哈哈 放弃抵抗了最后	0
前门楼子，胯骨轴子	0
有一回春节去了趟天安门，想着人能少点，结果去了人山人海，一大爷问我，你哪人，我刚开口，哦 东北的吧？我说也不能是北京的，哪个北京的跑这凑热闹。我….嗯 我是东北的	0
很真实 没什么推荐的	0
记得以前在哪看见过，有个说法，北京人就是：1、户口本上有一栏出生地是，北京报出生，2、就是外地迁入北京户口满30年及以上的	1
过于真实	0
@咕嘟咕嘟咕咚咚咚	0
哎呀扎心除此之外，我也就帮同事纠正过几次大栅栏的发音吧。。	0
同没去过长城哈哈哈哈哈哈哈	0
有人说我说话不像北京的，我以为我见了他们自动改成普通话他们听不出来，后来发现他们认为的北京话是南城的，我不是不会说，只是跟南城人才那么说	1
我真的遇到过人说让我说个北京话听听	1
哈哈	0
哈哈哈，这不是好看不火的抵抗嘛	0
哈哈哈哈哈哈	0
95年的 长这么大没去过长城，第一次看升旗是小时候儿童节社区组织活动带我去的。第一次去故宫是疫情前的冬天 还是因为熬夜打游戏 天亮睡不着 又赶上下雪 扛着单反就去了 游乐园吧，还是最喜欢北京游乐园，小时候爸妈来带我去玩儿 有很多美好的回忆。可惜那个游乐园早就没了	0
笑死哈哈哈	0
啊这确实，我也没去过长城	0
大学同学来北京，带她去长城，我在下边坐着等她，让她自己去爬	0
哈哈哈哈哈哈哈哈确实很难！！！	0
哈哈哈，好生动形象	0
真实	0
能体会到	0
昨天才看过，看了三遍笑了三遍	0
笑死我了哈哈哈哈哈哈长城我也没去过	0
哈哈哈	0
最后这两句真笑出声了	0
这叫一个地道	1
哈哈哈哈哈哈	0
@我从小就不喜欢吃肉	0
@杰瑞要早睡	0
哈哈哈哈	0
哈哈哈哈哈	0
真是	0
哈哈哈哈哈	0
这小可爱鲨鱼🦈，让人想起那个央求妈妈买披萨的小鲨鱼了	0
确实挺难	0
没去过颐和园，爬长城逛故宫是陪外地朋友	0
@刘阳大猫 北京人太难了	1
我儿要儿玩儿影儿魔儿	0
哈哈哈哈哈哈哈哈哈哈哈哈	0
笑死了😂其实北京人也算有口音的，但是现在小孩有口音的少了，可不就只能盖了帽了吗	1
不是京a 不是京b   是京c的	1
@钱钱钱钱钱女士	0
@朱小姐姐________	0
我喜欢喝豆汁儿	0
《京B》	1
路嚯天门，奔大烂儿，前嗯大街，来碗烧嗯草，没提了，真盖了帽了	0
怎么算是北京人？我觉得是祖上三代，起码两代人是北京土生土长的，那些父母外地过来，孩子在北京长大的不算。我觉得北京人挺贫的。	1
hhhhhh	0
口音不大正	0
我们北京人为什么要证明给他们我们是北京人	1
听外地同事说，开口直接cn大爷的，就是北京人	1
@瓜瓜龙_	0
哈哈哈哈哈哈好真实	0
@德玛西啦 嘿嘿嘿枭哥 我的老baby	0
笑呲了	0
转发微博	0
这3D动漫做得太好了	0
哈哈哈哈哈哈哈不看评论都不知道盖了帽了是什么意思也不爱喝豆汁儿	0
北京好多地方都没去过无法给别人推荐我这个假北京人	1
@迷途の猫 哈哈哈，改天我让洋仔给表演一下。	0
@机智帅气的老王	0
@凯瑟琳MJ	0
@tin0126	0
@杨树底下羊尿尿	0
告诉他：京B是出租车🚕	0
哈哈哈，这货b站有号，经常看，挺逗的	0
颐和园 下大雪的时候去巨好看	0
@小肉丸的饲养员	0
@Galdys_koki	0
@想被男神公主抱的小肥皂 @实系小默 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈是我	0
@大意精讲三国	0
@十字路口的谦卑低头 笑死	0
我是北京人，但是，真是盖了冒了……是啥意思？	1
回复@梦想家黄小凡V:每次去真不知道该去哪里玩，没啥景点，满大街路过一堆火锅店…	0
回复@忙得没空理你:需要矫正下	0
这个鲨鱼特效还挺好玩	0
回复@大明给事中:我三十多年了	0
形象，哈哈哈哈	0
回复@画画晓辰:哈哈哈，这位同学很了解啊！	0
这明明是女生宿舍！！！！！为啥俩男鲨鱼在女生宿舍！！！	0
回复@时晓彤:哈哈哈哈哈哈哈哈	0
回复@Viola谁敢说我不美:绝对不去，全是人，干嘛去呀。	0
回复@克里斯汤:不用证明，骨子里东西。骨子里的东西，很难被学会，	0
回复@忙得没空理你:跟您关注的一样。	0
@ChicChivalry	0
很正常，不是有句话说，家门口的风景都不是风景。	1
回复@俄乌之战今天结束了吗:人少的时候带娃转转吧，还是很好玩的	0
在儿子12岁时一起爬了一次长城，完成了40年来的夙愿	0
回复@Hikari_安:北京动物园费腿不，想带4岁的娃去玩	0
确实如此 哈哈	0
@BTbt虫	0
挺真实的 从初中在qq上别人问我北京推荐去哪儿玩我就说没有 到现在30出头儿了倒是周末老逛公园了……	0
太假了	0
梦里啥都有   建议哪位闲出屁了编个前妻视角离开前夫和闺女儿活成姐妹花的故事没准还能再收获一波流量	0
真假不论，老婆在家手动拖地，把脏衣服再手洗一遍，还落一身埋冤，真是倒霉催的	0
人到中年，我跟老公离婚了，儿子归他，女儿归我，房子一人一套，我拿回了我买的车。女人有时候就要洒脱，。。。	0
哈哈哈哈哈哈哈哈哈哈可是他想没想父子俩8/9000还有妻子和女儿的花销那你就正好1w8这不是快2w……数学是真不行哥们	0
真假不说，确实有很多已婚人士，其实根本是不适合结婚的，害人害己，一大家子个个痛苦	0
假不拉几的	0
这个女的婚前也这样？本就是飞在空中的雁，被他用爱折断了翅膀，扛下了两胎怀孕生子养育的辛苦，最少6年的家族家务的磋磨，变成了今天这个样子，还被抛弃！！！现在孩子也快没了	0
故事编的很假，但事儿的确是那个事儿。就像俄罗斯动员兵上前线排名第一的理由是闲老婆唠叨太烦，很多夫妻感情基础不够，就是搭伙过日子，如果还一大堆矛盾，不如散了自己过。	0
知乎，分享你刚编的故事	0
为什么觉得假呢？我身边就有这样的，不能说完全一模一样，但是很接近啊	0
这是离婚男人还是大三小崽子写的。	1
多大仇编这么假个故事安慰自己，这不显得更可怜了么，你摆烂生活只能更烂而不会变好，除非是在你梦里。	0
哪个体制内三万多啊，还不是领导，我也考去	0
这是孩子大了不用怎么管了 小孩子三岁之前离 这么带娃方式试试	0
当人少了牵绊顾虑确实要少很多	0
逼乎	0
这踏喵也能信吗？	0
少了俩人一车一房，当然少了一半以上的开销，做学问，要做的认真一点好吗，小编扣工资的	0
假得不行	0
所以不婚不育保平安，建议大力推广	0
这届网友太聪明 都知道当故事看	0
故事编的特好	0
看到家务20分钟那里就麻烦躺合租房的写手不要臆想了，你那转不开身的猪窝要想保持良好运转也未必两天20分钟能搞定	0
月薪三万税后才多少？做家务只有洗衣服拖地吗？不擦桌子擦厕所擦厨房？不做饭全部外卖？而且怎么做到生两个孩子两套房一辆车，存款还能全部还掉房贷的？	0
不管真假，有时候就是这么回事。我做饭20分钟就该下锅的下锅，该收拾的收拾了。我媳妇得墨迹俩小时有时候我真不知道她把时间花哪了。当然了，钱自觉上缴，差钱和她要，这点还是很好的。想买摩托了，促膝长谈了两次，答应先学本，明年生日前预算5w，给我拨款	0
微博劝人结婚 知乎劝人离婚	0
其实男人完全可以和兄弟结婚嘛，各花各的，女人还不落埋怨	0
字太多，文案又像讣告，没看直接看评论了	0
是不是做梦娶媳妇生孩子再离婚？	0
两个人过的还不如他妈一个人过的日子，那为什么要结婚？	0
假的一批	0
女拳：没有责任心的男人不要也罢	0
恭喜女孩子	0
十点了，差不多醒醒吧	0
这是什么铁饭碗一个月轻轻松松就两万还能和领导翻脸	0
逼乎 一个编故事的平台🙊	0
看的真痛快	0
有梦想谁都了不起	0
女人会影响拔刀的速度	0
孩子最难带的时候过去了，你当然认为带孩子不辛苦。	0
只要是活的舒服，孩子没走歪路，就挺好	0
这叫摆烂？真实准确正确，多了不说，免得…。赞一个	0
挺好的，有人会活，有人被困在内卷严重的环境里	0
羡慕死了	0
说的很对，结婚要还没一个人过的好，结婚为了什么？就为了有个种？那太不负责人！这就是为什么现在婚育率下降的原因。	0
一个月花五千还天天打车 我是不信的	0
曾经感同身受	0
哈哈哈哈编的真假，哪个女的碰上这样的自私鬼才是倒霉	0
按照父子俩八九千计算，四口人两万开销不对吗？？？不说和前妻的相处，单看他，我感觉幼稚自私自大，还是自己吧。	0
这也太假了	0
避开了做饭这件事儿 但凡进过厨房的 都不敢说 厨房的工作轻松	0
除了孩子那块，别的地方都是真的…！	1
我怎么觉得说出了不少人的心声	0
人为什么要结婚呢？？这谁定的概念	0
我觉得就是有些理想化 但是不能算编	0
这届网友不好骗了，都知道知乎是编乎//@人间探索者小粥:哈哈哈哈哈哈哈哈哈哈可是他想没想父子俩8/9000还有妻子和女儿的花销那你就正好1w8这不是快2w……数学是真不行哥们	0
意淫一下得了，五分钟白日梦然后该干嘛干嘛去。	0
不结婚，就不会欠别人的债。男女都一样	0
爷们儿	0
体制内能月入三万？？？我可能入了个假编制	0
这是科幻性幻想	0
二十分钟的收拾能叫收拾？	0
还不如不结婚真的	0
主要是婚姻里，女人管的太多了，适当放手，老公爱咋咋吧，不换衣服他自己臭，不吃药，他自己难受，咱们过好自己，人到中年，没准还能换个年轻的小哥哥，多好！凡事都要看开，别管太多，能干就干，干不了就拉倒，天塌不了，人死不了！	0
果然人生三大喜事还是：升官发财死老婆	0
从知乎说的对……以后就没法看了	0
可以，一个月攒一万，知乎er挣都挣不上一万	0
体制内三万月收入得是多大的官哇	0
二十分钟家务，好能扯淡啊，一下就被我识破了，厕所超三天不刷就会变黄的。高达的模型我怎么觉得是八零后的玩具呢	0
挺好，没什么假的，男人就要对自己好些。	0
我是女性，我觉得这哥们没毛病！挺好的！大家都放飞自我自己过好了孩子才能好！	0
无欲则刚	0
看到考完试带儿子去吃麦当劳我就震惊了	0
该摆烂时就毫不犹豫的摆烂	0
儿子真的愿意跟你当兄弟吗	0
附议//@小小小小小小in:可以有//@睡五季:梦里啥都有   建议哪位闲出屁了编个前妻视角离开前夫和闺女儿活成姐妹花的故事没准还能再收获一波流量	0
@郑雨渲·	0
希望这样的男人永远不要结婚。	0
什么正式编的工作能有一万多的工资浮动？	0
主要他们要还房贷 可不一个月不够花 得攒钱吧	0
我自己一个人过都没那么潇洒	0
@养无聊冷场王 🤔	0
有编制，两万的工资，分享你刚编的故事	0
缺个烘干机啊	0
婚姻给男人带来了什么	0
爽文确实是爽文，不过里面的中心思想不结婚就屁事都没有我是真的赞同	0
人间清醒	0
分开挺好，这么一看，女方何尝不是在煎熬，等这种放飞的日子过腻了，千万不要再想找个女人，放过自己也放过别人	0
一般这种摆烂的人 都是又穷又没本事的 呵呵	0
吹牛警察不管 是吧？	0
家务方面不做评论，教育孩子方面至少可能取材真实，我一个女的都承认有时候对孩子放手才是最好的	0
不好的婚姻就像尿床，暖一阵子，冷一辈子	0
牛逼都踏马让你吹尽了！	0
两个人八九千？那四个人你告诉我是多少	0
...看了不知道多少个版本了这个	0
@哆啦A梦-韩 爽文和现实差十万八千里	0
拉屎小故事一则	0
如果是真的，只能说，这男的没良心	0
说假那是因为有些女的怕自己老公看到效仿	0
不会吧不会吧 这种小作文不会真的有人信吧	0
这是不是B站杰哥的广告贴？虽然我不知道谁是杰哥	0
我有两个女儿，以后我不强迫她们结婚	0
大手大脚一个月八九千，这是几线城市？	0
等一波前妻和女儿过成姐妹，这种破文章有人信才真是够逗的。	0
这有什么可蛊吹的？三观就不对	0
很多人说假，但我觉得不见得。我离婚的时候身上没一分钱积蓄，还要还前夫借的我的信用卡卡账，当时工资才3000多，一个人租房，条件不好，女儿抚养权没争过来。现在父母，女儿都和我住一起，虽然买不起房，但是租了大房子，每个月能存钱，还能照顾孩子和父母，觉得很幸福了。	0
什么责任不想付，自己就管自己的自私鬼确实适合不结婚。	0
比较负面不适宜宣扬，虽然感同身受	0
网络爽文	0
关键是跟领导拍了桌子，工资只减少三分之一还不会开除所以为人要当体制人	0
就算家里有洗衣机，洗碗机脱离机，家务也不可能 20 分钟就能做完。我晾个衣服还得 10 分钟，骗谁呀？每天家里那么多家务活，不用干？刷马桶有自动刷马桶机吗？	0
如今网络环境，写这玩意有什么屁用？把性别一换，直接可以连载去了！这兄弟没有抓住流量密码呀	0
问问他每个月交多少说就知道真假了	0
不结婚你一对子女哪来的，老婆给你生了孩子把最美好的青春给了你你还想要怎样，没担当只想自己，老婆女儿下半辈子怎么过	0
我比他当初还惨，家里什么活都是我干，每天上班挣钱，还整天被骂。	0
兩人八九千跟四個人兩萬多好像也沒什麼區別	0
不管真假，看着挺爽	0
没有前妻，你也没有那一双儿女	0
真人在哪里	0
@DAYDREAMS13	0
这怎么是摆烂呢这才是生活啊	0
不管真假，你活出了我羡慕的人生。	0
这想明白的也太晚了…	0
女儿每月抚养费没编进去	0
所以为什么当初要结婚	0
生活本就如此，一地鸡毛，鸡飞狗跳。MD想到婚姻就浑身不自在。	0
一个失败者的自白	0
女的放飞了同样能过的潇洒 唤来第二春	0
现在只有睡着了的时间是我自己的	0
哥们儿醒醒，到站了	0
前妻的视角真的是算解脱了	0
这明显是甲胄广告	0
瞎编	1
如果这是真的，感觉他就不应该结婚。一人多好	0
啥工作呀，月入三万	0
扯	0
人到中年～	0
起码为中国贡献了俩孩子，点赞！	0
俩人花八九千，四个人两万没太大毛病	0
这不是几年前的段子？这么多年都没改过	0
文章就是文章，现实就是现实，人只为自己活，别人也不会为你做什么，你要是在乎挽联相送，就不会想马革裹尸。任何事都是双面，选了就别后悔，男人应该有担当。	0
@Z小卷卷儿 摆烂	0
这过的没错啊，本就该这样	0
Yy	0
前提是 你摆烂之后也得有两万的工资	0
MD我居然看完还挺兴奋的，一看评论恍然大悟	0
要把主角性别换一下流量才会更多	0
周末爽文，加班不累	0
牛逼，这个也不像假的，别人的经历你永远无法理解	0
我觉得是真的，因为我就是离婚以后带着女儿，活成了姐妹，感觉非常好	0
但凡有盘花生我不用醉成这样	0
小作文满天飞	0
现在知乎也能信？	0
兄弟梦做的不错，下次别再做了	0
太假了 知乎吹水的平台	0
码完字，接着洗碗拖地打扫卫生	0
为什么我觉得挺好的，这样大家都不焦虑…	0
假得我让人忍不住	0
看到好多人骂 那我就退出了	0
我才不信	0
前提是有钱	0
我要是也有一对儿女，不结婚，我也很开心	0
？	0
真实	0
虽然是写手文 但男女都意识到婚姻没意思也挺好的 总比过成一对怨偶强 这种文章多了 也没人天天催婚了 一个人多爽 自己舒服最重要	0
家里人数少了一半，工资只降了三分之一，还还掉了房贷，那不是当然每个月有钱余吗？我不明白他为什么要结婚生孩子，不然可以两万块一个月当神仙	0
嗯？俩孩子不是老婆生的吗？	0
羡慕正式编	0
没有两万底气…什么也没有	0
作者挺有创意，但明显缺乏生活，故事编得似空中楼阁，有瞎基霸扯之嫌。	0
我碰到的都是性别倒过来的	0
很多女性总说做家务累，做家务耽搁时间，但是吧，我感觉是她们做家务总是来回跳，不会专心致志做一件，这个做一半去做那个，最后做得稀碎浪费时间。还有一些是由洁癖，非得做好多无用功。//@股海神手常凯申: 祝愿螺总三胎//@陈流长://@不再拿螺丝戳你了: 挺好的。	0
反正我每个月基本都不怎么花钱，很容易攒钱	0
分享你刚编的故事	0
男的确实不咋花钱，只要不沾赌，吃点喝点能花多少	0
太假	0
现代人根本不适合婚姻	0
挺好的呀 停止互相伤害	0
人到中年，我跟老公离婚了，女儿归我，长得越来越像他，诶……他觉得我收入低，所以房子一人一套，他不知道有人贴我……我拿回了我买的车。儿子归他，其实儿子也不是他的，听儿子他爹说，那位最近还和他拍了桌子，自己降薪了	0
看完了，感想就是纯扫地机器人的话拖一遍地还是有必要的，不知道那种扫拖一体的怎么样？	0
不一定假，林子大了什么鸟都有	0
满满全是臆想	0
这得过去活得夺憋屈才能活成现在这样子还脚着挺好啊	0
评论都说是编故事哎	0
@OREO奥酱	0
说什么买房假离婚，我刚办完离婚手续，孩子爸就跟别人马不停蹄去拍了结婚证登记照，老天爷都可怜我被我洗衣服从兜里发现了。	0
@OREO奥酱 丹姐看看	0
要平等//@睡五季:梦里啥都有   建议哪位闲出屁了编个前妻视角离开前夫和闺女儿活成姐妹花的故事没准还能再收获一波流量	0
@Charles_wl	0
看完很爽，管他假不假	0
回复@哼我轻松拿捏你:我们北京七零后保证比你有资格说话。	0
回复@哼我轻松拿捏你:北京人不着急	0
就想知道哪里有两万还可以摆烂的工作？。。。	0
回复@BJ40_飞翔之翼:哈哈哈	0
此话说的在理	0
小说	0
傻子才结婚呢	0
回复@IT民工_晓天:普通职工也这么高么，我想跳槽	0
一看是知乎上的帖子，就知道不能当真，随便当小说看看得了，谁当真谁傻	0
回复@勇敢的阿呆:就算不需要核酸，学校里的事能一概不理？ 就算他小时候，他父母多少跟学校还是联系过的。怎么可能一次也不跟学校联系。家长会一次也不去？	0
回复@扁扁没有大富大贵: 你这怎么这么矛盾，你们家饭分开做？ 还是你做中饭他做晚饭？ 不然你买的肉蛋鱼哪去了？ 还有家里的开销都是你在花，你多少是买给自己的，多少是买给其他人的，还有日常家用的？	0
回复@万物有翼2019:那不是，有些人就一个人吃好喝好，只管自己，视任何他人事物为累赘。他们自己过很潇洒，但结婚了还想照样潇洒是不负责任。有些人真的不合适结婚。比如有很多丧偶式育儿。	0
回复@哈迪斯的小明明:大国企多的是，几桶油了解一下。	0
回复@Cameron1896:你可能不知道什么叫事业单位的住房公积金	0
看到月薪降到2w就不看了	0
@野野大王Savage	0
剪刀那个管用吗？	0
叠被子这个纯属复杂化	0
小苏打才是万能的	0
回复@无敌小飞侠赵小色:谢谢你实践侠，我就不再费劲了	0
第一个洗黄领子的招数真管用吗？	0
我不相信衣服黄成那样了 你还会穿	0
被子那个试过了，完全不能完整的翻过来，会皱皱巴巴团在被套里，然后还是得手动四个角逐个弄	0
就知道 一定有小苏打！	0
『收藏但是需要的时候还是不知道去哪翻』系列	0
翻被子…本来一个人不动窝就行，这得俩人，要不然就得一个人来回跑	0
车里，一面国旗，一面党旗，可见此人有多么正直	0
中华美德，心地善良的人！	0
好心人还是多的，老人没事就好	0
这老人很正直年轻人也一身正气	0
车里有行车记录仪	0
不是男朋友吗	0
家底就是底气	0
如果不是插着那面旗子，还会被报道吗？	0
【#老人骑车摔倒男子立刻停车冲去救人# 】	0
就这样可能都会有人说老太是被你车撞的飞出去那么远的，有行车仪才是最好的👌🏻，好人一生平安	0
望平安	0
要平安无事啊	0
我	0
党员	0
那是因为他有人给录像取证，才不怕被讹	0
车里一面国旗，一面党旗，一部可以摄像的手机	0
不差钱	0
豆瓣不想评论	0
哪有斑马线？	0
救死扶伤，当代雷锋	0
明天就让你骑自行车	0
爱国的好青年自然差不了	0
看那面旗子，我懂了	0
善良的人	0
下次你是不是要报道扶老太太过马路	0
这是有钱人	0
蒋女士和男朋友在拍摄，她老公冲过去救人	0
洗衣鸡	0
这当妈的幽默感实足啊！真敢用 洗衣鸡！	0
我掐指一算，这位妈妈是95后	0
妈妈应该教育孩子珍惜粮食，让他自己吃了	0
把衣服脱下来啄不行么，孩子挺难受的	0
我崽身上粘的饭粒，我让我家狗崽子吃了	0
洗衣坤	0
看得我有点犯密恐。。。	0
出现了！只因🐔	0
小时候有个大公鸡和漏嘴巴的画书，这个是现实版吧。	0
如此清理米饭第一次看到！	0
一举两得！我们要始终牢记：不浪费一粒米。也让鸡享受一下“移动豪华大餐”	0
看来麻麻也是一个很有趣的人啊！	0
这妈妈太有生活了	0
这不就是我一直想做的事情吗？每次娃完饭之后，我都希望能有个小鸡小鸭的，粒粒皆辛苦啊 真的不想浪费，又没办法	0
清洁鸡	0
聪明	0
如今的小孩体验不到了，但是曾经那个时代这种情况非常普遍。	0
注意小鸡	0
洗衣只因	0
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	0
当心小鸡鸡啊	0
做了我想做又没条件做的事情～我儿子吃饭我就跟他说，咱家如果养只鸡🐔都不用喂食的，每天饭点蹲在你椅子下面就行了	0
鸡:这里有只虫子	0
-	0
。。	0
@BaupleNut	0
@是三米阿	0
@Lyeye	0
大户人家，我家没有洗衣鸡，我只能手择	0
